cellID	f_l1_College & University	f_l1_Food	f_l1_Residence	f_l1_Travel & Transport	f_l1_Outdoors & Recreation	f_l1_Arts & Entertainment	f_l1_Shop & Service	f_l1_Nightlife Spot	f_l1_Professional & Other Places	f_l1_Event	t_predominant
2537	0	0	0	1	1	0	0	0	1	0	Residential
213	1	7	2	0	5	0	1	0	4	0	Commercial
2917	0	7	0	2	1	3	10	0	8	0	Commercial
3649	0	0	2	3	1	1	0	0	0	0	OpenSpace
409	0	7	0	2	1	1	4	0	17	0	Commercial
4541	0	0	0	0	1	0	0	0	0	0	OpenSpace
4854	0	7	2	0	0	0	7	0	3	0	Mixed
1747	0	0	1	3	1	0	0	0	2	0	Mixed
1958	0	0	3	1	0	1	0	1	3	0	OpenSpace
5392	0	0	1	0	0	0	0	0	0	0	OpenSpace
5446	0	1	0	0	0	0	1	0	0	0	Residential
4617	0	1	3	4	1	0	1	0	1	0	Mixed
2006	0	1	1	1	0	0	5	0	2	0	Residential
3657	1	0	1	0	0	1	0	1	1	0	Other
5180	1	1	0	0	0	0	0	0	3	0	Other
1440	0	11	0	12	0	0	4	0	10	0	Transportation
2592	0	0	1	1	2	1	1	0	5	0	OpenSpace
1992	0	4	0	4	0	2	9	1	7	0	Mixed
3631	0	0	0	0	0	26	1	1	0	0	OpenSpace
2380	3	13	0	5	2	2	6	1	10	0	Commercial
4731	0	0	1	0	0	0	0	2	2	0	Other
3562	0	0	1	1	3	1	0	0	1	0	OpenSpace
5240	0	0	3	0	0	0	1	0	1	0	Residential
4310	2	10	5	0	2	0	4	2	3	0	Residential
2373	0	6	0	0	1	0	6	2	11	0	Commercial
5810	0	3	0	0	0	0	4	0	1	0	Mixed
4213	0	2	0	1	0	0	1	0	1	0	Other
6429	0	0	0	2	0	0	2	0	4	0	Transportation
828	0	4	0	2	0	0	5	4	8	0	Residential
418	0	1	2	0	3	0	3	1	8	0	Mixed
3873	0	15	5	1	0	0	4	2	2	1	Transportation
4702	0	0	1	0	0	0	0	0	0	0	Mixed
2120	0	0	2	0	0	0	0	0	0	0	Residential
5460	0	1	2	1	1	0	0	0	2	0	Residential
6568	0	1	0	1	2	0	2	0	2	0	Residential
2732	0	4	1	2	0	4	3	1	2	0	Commercial
2281	2	8	2	2	0	0	3	0	3	0	Residential
3394	0	0	1	0	0	0	0	0	1	0	Residential
671	1	5	2	1	3	1	2	3	15	0	Commercial
2161	4	4	0	2	1	0	7	0	15	0	Commercial
2048	0	11	4	0	1	2	3	4	2	0	Residential
3308	8	3	2	0	0	1	2	1	5	0	Mixed
3693	0	2	4	2	2	0	1	1	5	0	Residential
278	3	3	1	2	3	1	0	0	5	0	Mixed
2308	0	0	3	0	2	0	0	0	1	0	Residential
1670	0	0	0	0	9	12	3	6	10	0	OpenSpace
3194	0	8	1	1	0	0	5	0	2	0	Mixed
875	0	3	1	3	6	5	8	0	7	1	Mixed
2108	0	0	1	1	0	0	0	0	3	0	Residential
2871	1	0	3	3	0	0	0	0	2	0	Residential
3901	0	1	0	0	2	0	0	0	1	0	OpenSpace
4946	0	0	0	0	1	0	2	0	0	0	OpenSpace
1433	0	1	1	2	6	0	4	0	6	0	Other
3753	1	1	3	1	0	0	3	1	0	0	Residential
813	0	2	0	1	1	0	5	0	2	0	Residential
4149	0	0	9	4	0	0	0	0	3	0	Residential
2252	3	4	3	1	2	1	3	1	1	0	Other
343	2	6	1	0	1	1	2	0	4	0	Commercial
3342	0	1	2	4	4	0	1	0	3	0	OpenSpace
2672	0	0	1	1	2	1	0	1	0	0	OpenSpace
5060	0	1	0	3	1	0	0	0	1	0	Mixed
996	0	2	1	1	0	1	6	0	0	0	Residential
5177	0	1	0	0	0	0	3	0	1	0	Mixed
4878	0	0	5	0	0	1	0	0	1	0	Residential
3736	0	0	0	0	1	0	0	0	0	0	OpenSpace
348	3	4	2	2	2	2	0	0	1	0	Mixed
4057	0	7	7	1	1	0	1	1	1	0	Mixed
5750	0	1	0	0	1	0	0	0	0	0	OpenSpace
2047	0	10	3	0	1	0	11	4	3	0	Mixed
3158	0	2	0	1	0	3	0	0	2	0	OpenSpace
2018	0	0	0	1	0	0	0	0	0	0	OpenSpace
6176	0	5	1	3	0	0	10	0	3	0	Mixed
4005	0	0	0	0	0	1	0	0	0	0	OpenSpace
1096	1	0	4	1	4	0	1	0	2	0	Residential
5461	0	0	0	5	0	0	1	0	4	0	Other
4738	0	5	1	0	1	0	5	0	2	0	Residential
2488	0	0	0	0	3	0	0	0	0	0	OpenSpace
914	0	13	1	0	0	2	10	3	4	0	Mixed
6473	0	0	0	0	0	0	0	0	5	0	Other
3430	0	2	1	1	2	1	0	0	6	1	Other
4283	0	2	0	1	0	0	0	0	0	0	OpenSpace
1946	0	11	2	0	0	1	0	2	3	0	Residential
3981	0	0	2	4	1	0	1	0	13	0	Residential
4148	2	0	0	1	1	1	0	0	4	0	Mixed
1588	2	7	0	1	1	8	9	1	3	0	Residential
5367	1	0	0	0	1	0	2	0	4	0	Residential
2171	0	5	0	1	1	0	7	1	13	0	Commercial
4360	0	3	0	1	3	1	10	0	2	0	Mixed
3793	0	6	4	5	1	0	8	0	5	0	Mixed
6378	0	0	0	0	1	0	0	0	0	0	OpenSpace
4338	0	0	0	0	1	0	0	0	2	0	Residential
3969	0	4	3	1	2	3	13	0	2	0	Mixed
2322	0	0	0	1	1	0	0	0	1	0	Residential
879	4	2	0	6	0	1	0	0	1	0	Other
5515	1	0	0	1	0	0	2	0	4	0	Other
4345	7	2	0	2	0	0	0	1	6	0	Other
5084	0	0	4	0	0	0	1	0	1	0	Residential
5468	0	3	3	0	0	0	2	0	0	0	Residential
925	1	1	1	11	0	0	0	0	6	0	Other
1579	0	5	1	3	4	0	5	0	3	0	OpenSpace
5973	0	0	0	0	2	0	0	0	0	0	OpenSpace
3045	0	0	0	0	2	1	0	0	0	0	OpenSpace
4670	0	0	0	0	0	0	0	0	1	0	Transportation
1603	0	3	0	0	1	0	12	0	16	0	Commercial
2574	0	3	0	4	2	0	2	2	9	0	Commercial
3791	0	0	6	4	2	0	3	1	3	0	Mixed
2362	0	0	2	4	1	2	0	0	12	0	Mixed
1837	0	1	0	1	0	1	1	0	0	0	Mixed
1973	0	2	0	2	0	1	4	2	10	1	Commercial
6452	0	1	0	0	1	0	0	0	0	0	OpenSpace
6489	0	0	0	0	1	0	0	0	1	0	OpenSpace
4196	0	1	3	1	0	1	2	0	2	0	Residential
6123	0	1	0	0	0	0	0	2	0	0	Residential
5676	1	0	1	0	0	0	0	0	0	0	Residential
3065	0	0	1	1	0	0	0	0	3	0	Residential
3501	2	0	0	0	1	1	0	0	1	0	OpenSpace
1905	0	2	0	0	6	4	0	4	0	0	Commercial
3110	0	0	2	5	0	0	0	1	0	0	Transportation
2995	0	0	4	0	0	0	1	0	1	0	Mixed
3618	26	5	0	4	3	2	3	0	4	0	Other
3803	0	0	1	1	1	4	1	0	10	0	Residential
2036	0	3	4	0	0	4	2	2	1	0	Residential
1333	15	4	1	0	0	2	0	0	2	0	Other
5344	0	0	0	0	0	0	1	0	3	0	Other
3716	0	4	1	0	1	2	1	0	1	0	Residential
1988	0	3	1	2	3	3	5	2	3	0	Commercial
2071	2	12	0	3	4	2	10	2	1	1	OpenSpace
4846	0	0	0	1	2	1	0	0	1	0	Other
6053	0	0	0	0	0	0	1	0	0	0	OpenSpace
756	0	1	8	1	1	0	1	0	3	0	Residential
3173	0	0	1	0	4	0	0	0	3	0	OpenSpace
1105	0	1	2	3	2	0	3	0	2	0	Residential
1786	1	3	0	1	1	2	4	1	6	0	Commercial
6096	0	0	0	0	0	0	0	0	3	0	OpenSpace
352	0	0	1	1	3	1	2	1	5	0	Mixed
5169	0	2	1	0	3	1	2	0	0	0	OpenSpace
1112	0	0	0	1	0	0	1	1	9	0	Other
5174	0	0	1	1	2	0	4	0	3	0	Residential
685	0	0	0	1	0	0	0	0	0	0	Other
1292	0	1	2	0	1	0	0	0	3	0	Other
4455	0	6	2	3	2	0	6	0	5	0	Residential
3062	1	1	2	1	1	1	0	0	1	0	Mixed
5948	0	1	2	0	0	0	0	0	0	0	Mixed
1878	1	8	1	1	0	2	1	2	8	0	Commercial
3154	0	0	0	0	6	0	0	0	1	0	OpenSpace
3112	0	0	5	1	1	0	1	3	4	0	Mixed
1035	0	0	0	0	0	1	0	0	0	0	Transportation
4215	0	0	3	0	1	0	0	0	0	0	OpenSpace
2806	0	4	0	2	1	1	9	1	3	0	Commercial
5293	0	6	1	0	0	0	5	0	1	0	Mixed
3548	0	0	0	0	0	0	0	0	1	0	OpenSpace
5659	0	2	5	0	0	1	0	0	0	0	Residential
346	3	6	2	1	3	0	5	0	1	0	OpenSpace
3543	0	0	1	4	2	0	0	0	3	0	OpenSpace
2615	0	0	4	0	1	1	2	0	3	0	Residential
4117	0	0	0	0	1	0	0	0	3	0	Residential
5155	0	8	2	0	0	1	4	2	2	0	Commercial
5195	0	1	1	0	0	0	0	0	2	0	Residential
565	1	12	1	2	0	0	7	1	4	0	Mixed
6329	0	0	0	0	2	1	0	0	0	0	OpenSpace
1797	2	1	0	1	0	1	6	0	8	0	Commercial
3067	0	1	4	0	1	0	2	0	5	0	Other
2351	4	8	0	1	0	1	2	0	17	0	Other
6309	0	0	5	0	0	0	0	1	0	0	Residential
2928	0	0	0	0	2	0	0	0	0	0	OpenSpace
158	0	0	4	2	2	0	3	1	10	0	Mixed
4500	0	8	2	0	2	2	4	1	1	0	Residential
2386	0	0	0	0	1	0	0	0	1	0	OpenSpace
6353	2	0	0	0	0	0	0	0	0	0	OpenSpace
675	3	5	0	1	1	3	0	0	3	0	Other
553	0	9	2	1	1	0	3	1	9	0	Mixed
5624	0	1	0	0	1	0	1	0	3	0	OpenSpace
4619	1	0	1	0	2	0	0	0	2	0	Residential
5672	0	6	0	2	0	0	2	0	5	0	Mixed
1350	1	8	1	1	1	2	3	0	5	0	Other
1120	0	0	0	2	1	0	1	0	0	0	Transportation
504	0	12	0	0	0	3	3	0	18	0	Commercial
1280	0	1	2	2	5	0	7	1	3	0	Residential
1572	1	1	0	4	2	1	6	1	3	0	Mixed
4396	0	0	0	1	0	1	4	0	1	0	Commercial
5244	0	4	0	1	0	2	1	0	2	0	Other
3840	0	0	1	0	0	0	0	0	2	0	Residential
5715	0	1	0	2	0	0	1	0	0	0	Other
1259	1	2	1	0	0	1	4	2	10	0	Other
2303	0	3	0	0	0	0	3	0	2	0	Mixed
4961	0	1	1	2	0	0	1	0	1	0	Residential
297	0	1	2	11	6	1	0	1	1	1	Transportation
5551	0	3	1	0	2	0	3	0	0	0	Residential
1802	0	10	2	4	3	1	0	2	7	0	Commercial
4458	0	2	2	2	1	1	2	0	5	0	Mixed
6276	0	0	0	0	0	0	0	0	1	0	OpenSpace
2983	1	0	0	0	0	0	0	0	0	0	Residential
3985	0	1	3	6	1	0	4	0	8	0	Residential
1285	0	1	5	1	3	1	1	0	4	0	Other
3517	0	5	8	5	1	0	6	1	2	0	Residential
4569	1	2	8	1	0	0	5	1	5	0	Mixed
1893	0	6	0	2	1	4	0	0	6	0	Commercial
2277	0	8	0	2	0	1	1	0	8	1	Commercial
3613	0	1	2	1	1	1	14	1	3	0	Residential
115	0	1	0	0	0	0	0	0	0	0	Other
4641	0	1	5	0	0	0	1	0	1	0	Residential
1005	0	5	1	3	0	0	9	1	4	0	Residential
2916	0	5	0	4	0	1	9	1	9	0	Commercial
1780	0	6	0	2	3	1	3	1	2	0	OpenSpace
1664	0	9	2	1	0	0	5	0	3	0	Residential
2982	0	0	1	0	0	0	0	0	1	0	Residential
3214	0	0	0	0	2	0	1	0	0	0	OpenSpace
2365	1	2	0	2	2	1	7	2	26	0	Commercial
388	0	0	0	2	0	0	0	0	0	0	Transportation
2385	0	2	0	0	4	0	0	0	0	0	OpenSpace
2709	0	1	0	0	3	0	0	0	0	0	OpenSpace
805	0	1	1	0	2	4	5	2	2	0	Mixed
2787	0	7	1	2	2	0	5	2	15	0	Residential
3284	0	0	0	0	1	0	0	0	0	0	OpenSpace
851	0	0	0	2	0	0	1	0	2	0	Other
4506	0	3	2	2	0	0	1	1	2	0	Residential
4112	1	3	0	2	2	0	3	0	5	0	Other
3668	0	2	2	0	0	0	0	0	0	0	Residential
1836	0	0	1	1	0	0	1	0	0	0	Transportation
1558	1	3	1	0	2	0	16	0	8	0	Mixed
2221	0	0	1	0	0	0	0	0	2	0	Residential
5366	0	1	0	0	2	0	0	0	1	0	Residential
3436	0	9	1	1	1	0	0	2	5	0	Mixed
3115	0	0	0	0	0	0	0	1	0	0	Transportation
335	5	4	1	1	2	0	3	0	15	0	Commercial
2124	0	8	3	0	0	0	4	0	0	0	Residential
1239	0	1	0	2	0	1	6	1	2	0	Commercial
3128	0	2	1	3	1	0	0	1	21	0	Mixed
2371	0	8	0	4	1	0	7	1	5	0	Commercial
2918	0	2	0	0	2	3	8	1	10	1	Commercial
1356	0	9	0	12	1	1	5	2	6	0	Commercial
657	0	9	0	3	4	1	4	1	8	0	Commercial
3301	0	8	4	4	0	0	10	1	3	0	Residential
5601	0	0	1	0	0	0	0	0	1	0	OpenSpace
4769	0	0	2	0	1	0	0	0	0	0	Other
3889	2	4	0	2	0	0	7	0	13	0	Other
5248	0	0	0	1	0	0	0	0	4	0	Other
1470	0	1	0	1	1	0	0	0	0	0	Other
5943	0	3	1	1	1	0	1	0	1	0	Residential
6451	0	0	0	0	1	0	0	0	0	0	OpenSpace
2785	0	1	1	3	2	1	3	0	1	0	Mixed
2738	0	0	1	0	1	0	0	0	1	0	Residential
999	2	3	2	1	1	3	3	0	4	0	Residential
1995	1	0	3	1	3	1	1	0	2	0	Mixed
262	0	0	0	2	0	1	0	0	11	0	Commercial
3325	0	0	0	1	0	0	0	0	0	0	OpenSpace
3632	0	1	0	0	0	10	0	0	1	0	OpenSpace
3968	0	0	1	4	1	1	3	0	7	0	Other
5107	0	1	1	0	1	2	0	0	0	0	Residential
6495	0	0	0	0	0	0	0	0	1	0	Transportation
649	0	4	1	3	1	6	2	0	8	0	Other
3536	0	0	0	2	0	1	0	0	2	0	Residential
4369	1	1	1	1	0	0	2	0	5	0	Residential
6218	0	0	0	0	1	0	0	0	0	0	OpenSpace
6277	0	0	0	0	1	0	0	0	0	0	OpenSpace
1102	0	5	0	4	1	0	4	0	4	0	Commercial
